age,income,upi_txn_count,bill_payment_score,mobile_recharge_score,ecommerce_spend,loan_default
42,180466,268,24.866878349757005,83.63910602863055,16553,0
54,194690,335,82.48017914341673,99.4253319086536,36114,0
49,98288,404,63.86437600345539,17.106009253335163,12078,0
38,106369,132,11.432311411912522,74.03047907559818,46972,0
25,187297,72,24.33524940335987,4.011657828851545,40922,0
22,97590,156,90.59552097493825,58.50998985449861,973,0
52,112919,233,54.397357897647936,51.506034575786956,25346,0
19,84942,187,21.28507709599138,8.051655859151186,37873,1
40,92834,36,40.522578292933396,3.9932189265609264,31000,0
57,95636,301,35.54616402556453,23.55172277915355,38241,0
26,171652,260,67.71628764724731,94.78896591461805,18915,0
33,110342,17,90.22202865403742,4.9767196588575535,11394,0
25,33280,317,95.87982621907463,2.584866384007345,23440,0
58,117578,485,10.34351666487623,23.115136756267706,23233,0
45,173600,330,47.13681557014906,95.62591980273812,23508,0
54,23611,266,37.47043699671896,46.91029749514899,11340,0
20,128332,91,82.63592101750041,45.21390551224474,24916,0
31,190974,447,77.4061706946116,15.116195818822654,21921,0
54,82525,424,91.9558862813285,65.37200927599808,48381,0
23,71265,207,52.54405701523811,67.96699732515225,7749,0
20,52035,223,12.642622715502805,76.08075414310771,48702,0
27,175979,373,55.15874589482459,11.571239426352209,33400,0
59,191134,110,60.142658522480076,34.727723487626996,32695,0
29,21894,488,77.1313633225014,41.15116028992104,33645,0
21,137436,421,34.160226093303415,43.317704897588726,39038,0
49,48332,410,21.96746779947074,48.194427939272074,24509,1
56,177173,483,35.49419644892418,98.25487615395994,3205,0
21,19628,231,81.91386377516322,55.57035407203013,610,0
37,49876,320,39.65392275644841,99.09174747945123,18656,0
33,50974,400,76.79375516180112,85.29243581784498,33327,0
47,75078,247,52.211054705704406,0.8822588930341158,21601,0
44,197579,396,77.7642569677689,49.27488961293377,34716,0
46,35678,332,88.87357893866253,46.43703201820411,48544,1
58,15482,295,65.32579594838668,31.407737641984703,25381,0
40,67223,140,31.525625737482986,51.296074825923924,25868,0
45,19408,279,1.7592487993914885,26.80117320860753,1135,0
25,110820,6,61.49100858019408,82.23635138124305,37279,0
26,84949,447,69.74990360370946,47.579379173473576,32036,0
37,149630,491,48.42530562300217,44.29915386563182,26248,0
37,86277,233,53.847597666270595,14.588924648328728,41733,0
19,49745,233,87.56533876745858,10.856314470280937,448,1
33,127097,174,76.50431899704897,40.512607333686,33062,0
28,152121,361,71.67136096019267,11.02329087212327,35533,0
39,183931,227,95.42313574764216,37.143395064673236,37554,0
24,112139,450,80.68713932688794,62.47957073338625,22093,0
24,182342,305,92.18536737859097,17.293151463944533,45643,0
31,169352,101,35.251846100545514,66.85884185582796,31672,0
28,198873,299,5.602913324891368,40.86576822098361,41596,0
25,191260,201,53.36024015254278,13.429696439518668,4432,0
51,145175,246,39.83103678635713,98.23950536227687,2031,0
33,148060,179,57.98327412668638,52.03463368715742,2977,0
51,62431,372,16.05578107631702,67.67366986798866,29478,0
22,112583,95,88.80803822588051,86.88707955393863,7021,0
58,152143,276,92.52469869511654,24.77302857741588,40058,0
36,36223,295,59.34860053966702,40.98460987102419,16439,0
32,98051,325,14.081921813379516,82.69946099050004,47577,0
40,137356,174,67.76131755426114,3.843309743246981,24794,0
54,74130,422,50.7560249110526,55.22677524502678,26206,0
56,145161,318,51.42071744772863,83.58063696178361,15405,0
19,156496,314,93.6483248017075,95.97521044003567,19330,0
50,38312,23,13.315312895629994,38.55480013404029,34635,0
27,175760,61,53.700728659392404,30.89203495949695,41224,0
40,124214,451,22.533691145432797,97.42875560126001,20751,0
40,132958,120,18.920900530577644,61.690112903973734,25402,0
35,121996,480,29.029748304403434,82.80549729692729,26028,0
41,143795,117,48.578411435523236,50.124047742535325,45217,0
30,151659,27,29.35856384242821,75.32025651404958,49151,0
45,140216,443,81.63343988950827,79.42807173626744,16944,0
37,173529,311,48.487147459715864,89.05024873479125,6728,0
51,171958,6,42.77011708192385,70.1599349899597,6621,0
48,62777,194,17.483691546621117,33.858597194157355,23223,0
24,96196,481,68.33036526040215,89.17917114831579,47119,0
38,151400,455,46.832430736855514,86.18281308246027,41616,0
56,193128,347,84.23567877183821,28.45608397616026,22805,0
46,155089,226,4.283732118899842,67.57909636279851,8774,0
40,89863,208,41.55595321233165,38.433902795852774,15354,0
57,154130,284,2.268684218244754,93.1022279070994,17803,1
42,50136,244,57.92211895711068,46.663436995018714,36343,0
43,198683,326,7.534411757315073,94.66387272149525,12926,0
31,97527,379,48.17569091226764,89.57434451243125,925,0
27,24321,17,58.62207115272452,91.92542465263115,34187,1
46,35235,0,20.509375372360992,71.54841797743894,16047,0
55,13277,244,6.931626137131685,25.756772564951692,14662,0
40,171233,467,11.832407300313818,78.07732348871895,5439,0
30,70679,245,90.72895614525719,92.1029516053802,49671,0
21,36604,493,25.064425511597964,22.918523943119673,37371,0
39,133592,441,56.12755148562122,33.775576149358535,45516,0
35,169845,355,83.8881080505121,36.68683942862294,27139,0
32,117119,448,95.8573843129358,72.48313735243089,29715,0
34,96260,381,62.90596906251722,41.875449792021456,13803,0
21,170646,20,33.24477182476383,59.13425897986417,8727,0
48,149906,357,60.83090281035596,38.83931803838869,1403,0
32,81042,475,60.7332090920629,15.83892611869916,47830,0
50,37098,121,60.28447467863508,99.98051441338015,49262,0
25,28543,125,4.234974747641429,55.88172349183215,5004,0
30,80613,152,74.11070416296808,25.909820538211125,25269,0
28,154371,480,84.17057652229475,17.01012461881699,48330,0
24,151431,224,58.338987036957214,47.80625446139523,39451,0
18,29157,244,65.08834851238696,17.779833856524874,2251,0
51,185943,411,86.25198062266914,19.79732555349676,26979,0
40,131981,415,25.78642536448449,56.54033919505043,49600,0
50,68530,274,99.06281082658566,26.532666734268474,40078,0
50,146160,74,63.51005374845266,90.50265974431983,36589,0
46,119201,145,10.359714999747949,54.29884037464055,22766,0
21,70239,9,36.630314526233896,64.54418331834965,30858,1
21,91017,102,90.34002408930235,23.11308636059981,43952,0
50,164904,490,97.32870499391821,30.252654120471266,8418,0
20,26722,468,6.588713931523282,46.85100499198245,3718,0
23,131446,355,77.58614386586518,8.398950138915895,19885,0
25,122673,67,14.003923126435215,67.07195257070481,49665,0
18,58054,87,58.017186999130374,19.301213398589255,33623,0
50,23817,72,14.070783082557426,94.51614571778968,16579,0
49,34093,438,22.47587779386886,27.83270704986389,5207,0
58,8420,40,66.9926342161323,46.98899080414396,40407,1
47,29331,401,55.469175284727456,12.583869051366914,1858,0
57,108369,55,36.55287969072791,7.633564216645283,29465,0
41,110746,31,95.56686621834433,85.66062798313689,49350,0
44,59150,230,40.03806798637316,16.312111586711353,36492,0
46,116863,155,47.46457232758885,55.81414934029423,4746,0
51,71184,322,46.89428434408158,26.162027729067383,5404,0
46,184452,457,10.96638296334419,31.887728420618146,1236,0
55,22538,195,44.10348058456205,35.38707434482363,11486,0
51,176482,358,85.80136575683268,34.238176600918834,11399,0
51,12487,242,77.0728615306566,11.033477382520296,17684,1
28,129869,458,78.99815493126752,11.446456597454413,47342,0
42,68506,391,99.9459067186402,71.01418825625281,36005,0
43,24350,36,70.47842934477269,85.0805957967449,10224,0
29,63214,141,24.746772950133746,60.04728632502741,44764,0
48,112381,135,73.38598702055653,33.0267388322916,20497,0
36,160050,323,86.91741420473429,38.69527040877598,3314,0
53,105847,38,30.51583305372897,95.14994392273525,35574,0
22,79918,214,7.914466827820943,11.7676512645299,1452,0
24,18219,441,1.0567122774442939,67.3516527472109,43262,1
56,133312,446,4.58336843487116,20.328408534411103,123,0
39,39854,380,78.4989307662147,89.15805579581095,17111,0
53,189365,327,63.68989721654803,52.18274743638449,41318,0
46,140044,360,79.55633625022696,76.36043591629952,48322,0
29,58908,138,53.55083889644977,85.78009372825906,45721,0
33,24265,30,19.2475365403634,26.425987784965564,49939,0
26,112968,70,46.48615271295738,96.97599712588514,34131,0
39,129359,28,54.53032023657575,42.30523942920148,10282,0
37,132135,211,97.65071903006259,96.17453767045951,20812,0
33,59268,52,99.39977334136711,54.354023773057094,18208,0
31,130942,260,80.80147490627834,26.083108002500875,9680,0
33,123042,421,58.262235817824624,31.692900328223615,33372,0
51,90273,218,36.265936628562166,93.57529714715349,31001,0
22,55059,83,83.82543658167386,93.64767867076473,12056,0
47,167501,341,73.83546027082828,79.51582527154319,44389,0
52,65557,78,91.66813250803274,23.326590191704323,663,0
45,12574,227,35.61391620149682,96.3767649942309,21561,1
46,60330,426,44.9139688459391,53.64303967894921,40576,0
40,97928,439,34.8505799831591,83.2997742239418,12803,0
27,136574,142,78.56017924230225,90.03760223475992,20804,0
44,55055,399,63.27707411968721,98.35907919843318,44484,0
22,21219,476,34.853178211469015,43.43388516482918,36817,1
46,58400,143,19.19640091231526,53.73954252333647,18281,0
21,149234,88,23.314730361808657,75.73055953348754,22296,0
53,21936,291,89.25114190941515,22.70318342822687,8325,0
55,126411,168,27.698957538720926,33.570639086993545,32280,0
50,89238,328,46.61145249394758,32.55768331493284,28482,0
41,196398,348,7.660361631371004,70.59066693266583,8229,1
21,102138,489,71.98303117499538,83.38093088728617,24678,0
59,117490,146,62.21976462801331,1.2137458315200522,42636,0
41,140192,107,92.70121129250806,39.83776756594306,15213,0
40,156259,312,57.1945362407002,98.69950774543729,11021,0
23,33412,237,78.23464080813912,14.755763997734217,46545,0
47,178830,116,4.051952543966997,65.61288043672019,2450,0
20,83427,387,69.33626151747102,70.72942057415355,43487,1
33,182458,304,23.143663046342468,25.174446428253038,41319,0
38,10080,464,82.5973669583487,29.130280870515037,32969,1
30,133850,445,39.89582270549336,78.54914332142687,3477,0
20,114753,74,79.43663984222346,65.28180236539404,7163,0
24,32718,281,17.76559078528389,53.208057068289705,16006,0
38,112014,157,2.0748873740378926,10.34461166929349,34870,1
23,134328,41,35.568738989437435,32.21125959691381,14034,0
47,180492,294,93.50441963907305,56.51975211777511,10667,0
53,57649,303,46.05934367705223,4.099591060811402,12517,0
26,96340,360,39.1819373222931,36.53945386230897,44827,0
33,151416,365,86.23052365766706,15.763603583298059,19435,0
58,73377,373,95.93291082338672,94.93363085249241,24403,0
49,47177,167,98.86565549140126,50.08699533821655,39685,0
35,98568,327,2.1806793124395596,67.95541191072888,40451,0
57,147968,103,36.88846223740057,29.380202881550744,814,0
43,28150,350,62.98837036711994,74.08176579321153,20854,0
27,187577,37,65.27234395556732,52.65555568678521,29552,0
23,131355,314,67.24015487964105,48.87987420412409,8167,0
19,151111,105,18.131308148466218,33.04473539983609,44785,0
20,167500,392,35.767709130577416,75.16307935672674,2621,0
25,193582,350,30.354090799729892,62.094608737575506,1772,0
34,171310,56,7.307265225327231,58.934857650548444,14941,0
46,34855,401,23.141262217714864,55.84719216726883,13578,0
41,154696,267,46.517369665663836,8.650926893974752,9223,0
53,58044,49,99.14150462038035,81.63701891133404,13767,0
35,65965,482,79.0055305737551,22.902507929180228,24689,0
36,184251,85,85.41964448055595,93.02253026951026,7087,0
54,105409,447,90.23079734420988,28.43439098197933,31351,0
57,23804,109,4.853345072966897,74.42809392941642,42368,0
26,27477,255,75.42010919924448,24.24220950060739,12473,0
30,50464,402,93.87959097528575,42.732982597400785,9147,0
46,13136,323,73.92651507258476,79.82021339813272,24524,1
23,119073,262,21.3712974852579,26.720727675656907,36397,1
20,49430,346,73.81685856966183,73.44050845049861,17558,0
54,49986,482,65.97173226399262,95.9689219114014,26955,0
26,51341,379,75.13072956521765,94.22611736585611,8645,0
59,48024,332,11.07431201911856,28.885112333163143,9940,0
53,53200,9,3.184174454809785,65.67940046300318,18146,0
58,166337,18,29.10788813756463,12.952660990035236,2560,0
44,10781,434,96.66149922642143,59.41593578796515,34956,1
25,190199,433,68.58724552314402,68.09779292117636,30118,0
55,125296,427,54.630957137929904,70.2639464006684,4809,0
45,141001,433,49.023008146193526,84.20078118386091,32879,0
28,132281,364,62.48068577332605,49.83714454509194,13100,0
54,91748,269,86.10550912175916,25.34693447156634,32171,0
59,35648,22,89.93571956493642,16.606444440194046,13187,0
35,173822,444,54.061688437459935,57.73064181897478,11992,0
36,180596,459,40.136748571715906,3.7318663575064415,16832,0
35,128045,378,4.203640219042071,97.03838227924875,2944,0
18,33090,277,48.9894142130825,37.869066333300225,7855,0
48,124815,65,62.22913758376416,46.22309659078026,12521,0
26,66933,445,81.93461487217711,91.10851315740486,30615,0
25,154584,109,91.48151491912277,32.06647262228499,22511,0
48,162506,133,98.58039227235882,46.4195622421631,15674,0
58,11255,34,54.955337328639764,78.43639454411661,30497,1
23,97833,10,58.675261974612035,60.50309676852086,15898,0
58,175354,370,11.924491131926118,40.90760345660955,175,0
20,169431,384,94.99025944195347,10.919709942534672,38570,0
22,189171,72,3.478498085873405,79.31106750282208,19575,0
34,198409,161,68.57269510756821,70.70338880338365,24946,0
58,61318,430,75.5461713098246,57.45669036600475,13613,0
43,57545,417,35.91735878787561,38.33516342652224,46776,0
54,15509,300,75.10329615376085,33.965184501695546,13228,1
31,71305,221,91.77956261106797,66.67560613073773,41741,0
44,184724,8,6.061035711781349,9.566358641884165,35248,0
53,153400,391,38.416018309248166,90.94771083678907,19906,0
53,31306,50,88.81942258481594,69.44797419533928,34832,0
41,159343,339,13.622777831844902,18.108070230794105,37898,0
22,100799,147,8.345211573779343,77.14397690943608,45401,0
47,78679,470,64.76595856402948,91.68232920234202,48047,0
31,71004,49,11.273728819669627,62.7783173716338,47558,0
32,83103,155,32.48228151391898,78.90901515964134,33103,0
34,141206,263,54.84734211753962,28.515628874168474,49274,0
46,63810,391,36.60133918401512,88.034819585199,35120,0
46,88528,329,82.08436635786886,17.81325969966998,16874,0
29,152574,399,88.58827375717443,23.468353288525023,48971,0
33,98947,139,37.28099892032055,67.96758674906395,30737,0
50,180777,466,20.52803566197007,36.42239337265038,41815,0
40,95787,122,81.28233946689951,58.69193565900861,10790,0
53,38339,329,49.81484372345669,24.593721425284908,41446,0
48,159770,208,49.54715630653334,94.14256718178797,31130,0
30,135422,299,36.564216270421134,4.547795130603694,10114,0
27,43776,48,53.0506100089543,55.637149644541154,38368,0
56,150952,375,40.069443159278215,13.87599653855135,41209,0
41,47211,477,49.45862512026458,8.454333538012303,36137,0
57,15983,112,56.37176795476178,7.686710338175484,44347,1
22,82975,261,90.72406837773927,87.33650895587176,42189,0
44,108405,345,32.46001072796505,41.905839866309535,32025,0
46,131731,208,79.73732687744774,38.16110738671604,13760,0
46,91213,16,49.35169867247723,41.65974806939431,36158,0
46,154468,102,56.20641000588573,59.266395013349474,4334,0
41,73121,369,12.444081076094427,53.01747697671232,24136,0
59,26961,163,62.579783962123095,49.01288613365966,25852,0
35,62086,64,24.3653999613715,95.69761897103106,31571,1
53,102200,222,83.63098750156716,40.819308181741796,24236,0
53,122496,133,88.99974825811321,92.81321860154439,37219,0
46,123052,95,98.30151562502594,4.18627957208999,5272,0
49,56762,11,49.36908549693501,14.32983430143252,19088,0
18,62888,180,17.26406407802912,25.221839326837202,18802,0
52,68692,332,11.172782735606246,28.171647533321085,4549,0
55,163579,204,77.19890702546908,94.82445357224685,25518,0
50,129755,120,94.5853537397855,8.417043656020384,3879,0
45,157723,472,55.55073523270456,79.13415240196365,23849,0
38,172196,427,54.48732842857352,48.756536327892476,44890,0
39,119713,15,0.5212518476924943,93.36165192303673,42988,0
59,152932,327,46.710369231426995,83.49740733648903,32261,0
34,10853,400,87.01430055517372,89.24261775360394,11440,0
49,150718,85,98.00004155993314,31.969568666625047,1935,0
38,181553,93,57.1682326099271,93.778763045879,33503,0
18,110210,248,74.50801711622181,90.49768817816813,30384,0
21,155998,65,2.929370500537065,97.45325536623746,17268,0
48,185966,234,52.20484161712585,37.99561251474085,36434,0
18,183455,408,98.73155491986286,79.20192079401352,21804,1
55,169446,65,69.63758498705658,11.04431269411511,8503,0
20,116497,177,70.26990328172319,74.57513299842769,23170,0
41,199541,289,21.018510362154373,86.54158817884438,11351,0
51,161807,355,80.98764150385693,58.446993164461304,19686,0
58,20636,254,15.766059505334006,73.63050159809107,4966,0
36,155130,10,56.69504756388102,76.44328623701921,909,0
